date,HPG,TCB,FPT,PNJ,FRT,MWG,MBB,VNINDEX,W,D,E1,E0,DR,DR(VNI),CR,Sharpe,MaxDrawdown,YR
21/07/2023,28400.0,32300.0,0.0,78686.08087324933,0.0,52000.95056945246,0.0,1185.9,0.0,0.0,10708608.087324932,10580414.726124216,0.012116099842872203,0.011161228161424397,0.2310079552301849,2.089542943163191,-0.19000746328674323,0.6215045341749614
20/07/2023,28200.0,31900.0,0.0,77604.14726124216,0.0,48633.26996114506,0.0,1172.81,0.0,0.0,10580414.726124216,10470907.445796747,0.010458241646613709,-0.0001449300073318449,0.2162714884402046,2.089542943163191,-0.19000746328674323,0.6215045341749614
19/07/2023,27400.0,32300.0,0.0,77309.07445796746,0.0,48038.97338320846,0.0,1172.98,0.0,0.0,10470907.445796747,10559100.806997465,-0.008352355263269473,-0.0009454130432929864,0.20368307992441492,2.089542943163191,-0.19000746328674323,0.6215045341749614
18/07/2023,27200.0,32300.0,0.0,78391.00806997465,0.0,47593.25094975601,0.0,1174.09,0.0,0.0,10559100.806997465,10628115.367652401,-0.006493584070886943,0.0008183236299470487,0.21382134704104194,2.089542943163191,-0.19000746328674323,0.6215045341749614
17/07/2023,27300.0,31900.0,0.0,78981.15367652402,0.0,48187.54752769261,0.0,1173.13,0.0,0.0,10628115.367652401,10471071.68568759,0.014997861410830229,0.004048271140020487,0.22175491529754598,2.089542943163191,-0.19000746328674323,0.6215045341749614
14/07/2023,27500.0,31950.0,0.0,77210.71685687591,0.0,48979.94296494141,0.0,1168.4,0.0,0.0,10471071.68568759,10376892.885141809,0.009075818897642482,0.0025570180707383816,0.20370196011972563,2.089542943163191,-0.19000746328674323,0.6215045341749614
13/07/2023,27050.0,31950.0,0.0,76718.9288514181,0.0,48880.89353528531,0.0,1165.42,0.0,0.0,10376892.885141809,9958790.960557252,0.0419832011978652,0.009721018887541177,0.19287563687206477,2.089542943163191,-0.19000746328674323,0.6215045341749614
12/07/2023,27000.0,31650.0,0.0,72587.90960557251,0.0,48682.79467597311,0.0,1154.2,0.0,0.0,9958790.960557252,10057641.281321345,-0.009828380034558763,0.002109796226677174,0.1448127335457361,2.089542943163191,-0.19000746328674323,0.6215045341749614
11/07/2023,27300.0,31950.0,0.0,73276.41281321345,0.0,48336.12167217676,0.0,1151.77,0.0,0.0,10057641.281321345,10018955.200448096,0.0038612889367465055,0.0023933438930567874,0.15617607136194445,2.089542943163191,-0.19000746328674323,0.6215045341749614
10/07/2023,27700.0,32000.0,0.0,72489.55200448095,0.0,47296.10266078771,0.0,1149.02,0.0,0.0,10018955.200448096,9807075.758374128,0.021604752251765398,0.00962155227710082,0.15172891325107707,2.089542943163191,-0.19000746328674323,0.6215045341749614
07/07/2023,27450.0,31550.0,0.0,70620.75758374127,0.0,45067.49049352546,0.0,1138.07,0.0,7242200.0,9807075.758374128,2700000.0,-0.013590980027144043,0.01052192289250753,0.1273723137177063,2.089542943163191,-0.19000746328674323,0.6215045341749614
06/07/2023,27000.0,31550.0,0.0,71407.61839247377,0.0,42789.35361143517,0.0,1126.22,0.0,0.0,2700000.0,2695000.0,0.0018552875695732839,-0.007403359715146829,0.1429055198103617,2.089542943163191,-0.19000746328674323,0.6215045341749614
05/07/2023,26950.0,31950.0,0.0,72489.55200448095,0.0,42937.92775591931,0.0,1134.62,0.0,0.0,2695000.0,2625000.0,0.02666666666666667,0.002314487632508744,0.14078902810700922,2.089542943163191,-0.19000746328674323,0.6215045341749614
04/07/2023,26250.0,32000.0,0.0,72784.62480775564,0.0,42838.87832626321,0.0,1132.0,0.0,0.0,2625000.0,2620000.0,0.0019083969465648854,0.005775211017325699,0.11115814426007398,2.089542943163191,-0.19000746328674323,0.6215045341749614
03/07/2023,26200.0,32000.0,0.0,72784.62480775564,0.0,42591.25475212296,0.0,1125.5,0.0,0.0,2620000.0,2615000.0,0.0019120458891013384,0.0047492367298112015,0.10904165255672127,2.089542943163191,-0.19000746328674323,0.6215045341749614
30/06/2023,26150.0,32350.0,0.0,73768.20081867125,0.0,42888.40304109127,0.0,1120.18,0.0,0.0,2615000.0,2580000.0,0.013565891472868217,-0.00462950621562308,0.10692516085336878,2.089542943163191,-0.19000746328674323,0.6215045341749614
29/06/2023,25800.0,32650.0,0.0,73768.20081867125,0.0,42294.10646315466,0.0,1125.39,0.0,0.0,2580000.0,2660000.0,-0.03007518796992481,-0.01138489919620489,0.09210971892990116,2.089542943163191,-0.19000746328674323,0.6215045341749614
28/06/2023,26600.0,33300.0,0.0,73571.48561648813,0.0,43482.69961902787,0.0,1138.35,0.0,0.0,2660000.0,2580000.0,0.031007751937984496,0.003543942239030873,0.1259735861835416,2.089542943163191,-0.19000746328674323,0.6215045341749614
27/06/2023,25800.0,32950.0,0.0,74259.98882412906,0.0,43779.84790799616,0.0,1134.33,0.0,0.0,2580000.0,2520000.0,0.023809523809523808,0.002031748275222345,0.09210971892990116,2.089542943163191,-0.19000746328674323,0.6215045341749614
26/06/2023,25200.0,33300.0,0.0,75145.20723395312,0.0,43928.42205248032,0.0,1132.03,0.0,0.0,2520000.0,2540000.0,-0.007874015748031496,0.002346420159733631,0.0667118184896709,2.089542943163191,-0.19000746328674323,0.6215045341749614
23/06/2023,25400.0,32900.0,0.0,74555.06162740375,0.0,42492.20532246686,0.0,1129.38,0.0,0.0,2540000.0,2485000.0,0.022132796780684104,0.003625699813383232,0.07517778530308106,2.089542943163191,-0.19000746328674323,0.6215045341749614
22/06/2023,24850.0,32600.0,0.0,73276.41281321345,0.0,42640.77946695101,0.0,1125.3,0.0,0.0,2485000.0,2460000.0,0.01016260162601626,0.0061155517407862625,0.05189637656620327,2.089542943163191,-0.19000746328674323,0.6215045341749614
21/06/2023,24600.0,32500.0,0.0,71604.3335946569,0.0,42294.10646315466,0.0,1118.46,0.0,0.0,2460000.0,2365000.0,0.040169133192389,0.006062677652646453,0.04131391804944062,2.089542943163191,-0.19000746328674323,0.6215045341749614
20/06/2023,23650.0,32150.0,0.0,71112.54558919909,0.0,42096.00760384247,0.0,1111.72,0.0,0.0,2365000.0,2335000.0,0.01284796573875803,0.005717387371087401,0.001100575685742733,2.089542943163191,-0.19000746328674323,0.6215045341749614
19/06/2023,23350.0,32100.0,0.0,71112.54558919909,0.0,41105.51330728146,0.0,1105.4,0.0,0.0,2335000.0,2345000.0,-0.0042643923240938165,-0.008805437492154011,-0.011598374534372513,2.089542943163191,-0.19000746328674323,0.6215045341749614
16/06/2023,23450.0,32550.0,0.0,71604.3335946569,0.0,40956.93916279732,0.0,1115.22,0.0,0.0,2345000.0,2315000.0,0.012958963282937365,-0.0015667385874285067,-0.007365391127667431,2.089542943163191,-0.19000746328674323,0.6215045341749614
15/06/2023,23150.0,32650.0,0.0,72096.1216001147,0.0,41303.61216659367,0.0,1116.97,0.0,0.0,2315000.0,2310000.0,0.0021645021645021645,-0.00040271339335262724,-0.020064341347782677,2.089542943163191,-0.19000746328674323,0.6215045341749614
14/06/2023,23100.0,32600.0,0.0,71604.3335946569,0.0,41650.28517039002,0.0,1117.42,0.0,0.0,2310000.0,2340000.0,-0.01282051282051282,-0.004490137733193178,-0.022180833051135274,2.089542943163191,-0.19000746328674323,0.6215045341749614
13/06/2023,23400.0,32800.0,0.0,72096.1216001147,0.0,42591.25475212296,0.0,1122.46,0.0,0.0,2340000.0,2295000.0,0.0196078431372549,0.005770505904912238,-0.009481882831020139,2.089542943163191,-0.19000746328674323,0.6215045341749614
12/06/2023,22950.0,32700.0,0.0,71309.26079138221,0.0,42591.25475212296,0.0,1116.02,0.0,0.0,2295000.0,2290000.0,0.002183406113537118,0.0076657065722824935,-0.02853030816119273,2.089542943163191,-0.19000746328674323,0.6215045341749614
09/06/2023,22900.0,32400.0,0.0,70817.4727859244,0.0,41006.46387762536,0.0,1107.53,0.0,0.0,2290000.0,2280000.0,0.0043859649122807015,0.005638688119711022,-0.030646799864545216,2.089542943163191,-0.19000746328674323,0.6215045341749614
08/06/2023,22800.0,31750.0,0.0,70424.04237933426,0.0,40263.59315520462,0.0,1101.32,0.0,0.0,2280000.0,2260000.0,0.008849557522123894,-0.007408475584476437,-0.034879783271250187,2.089542943163191,-0.19000746328674323,0.6215045341749614
07/06/2023,22600.0,32600.0,0.0,70814.20327894276,0.0,41402.66159624977,0.0,1109.54,0.0,0.0,2260000.0,2175000.0,0.03908045977011494,0.0011097978002545528,-0.04334575008466024,2.089542943163191,-0.19000746328674323,0.6215045341749614
06/06/2023,21750.0,32700.0,0.0,71009.283728747,0.0,41402.66159624977,0.0,1108.31,0.0,0.0,2175000.0,2165000.0,0.004618937644341801,0.009555300504636488,-0.07932610904165305,2.089542943163191,-0.19000746328674323,0.6215045341749614
05/06/2023,21650.0,31900.0,0.0,71887.14575286613,0.0,40808.36501831317,0.0,1097.82,0.0,0.0,2165000.0,2160000.0,0.0023148148148148147,0.006398738586777197,-0.08355909244835802,2.089542943163191,-0.19000746328674323,0.6215045341749614
02/06/2023,21600.0,32200.0,0.0,71204.36417855126,0.0,40412.16729968876,0.0,1090.84,0.0,0.0,2160000.0,2140000.0,0.009345794392523364,0.011544988362280684,-0.08567558415171062,2.089542943163191,-0.19000746328674323,0.6215045341749614
01/06/2023,21400.0,30300.0,0.0,68570.77810619389,0.0,38926.42585484726,0.0,1078.39,0.0,0.0,2140000.0,2120000.0,0.009433962264150943,0.0029948752290336333,-0.09414155096512056,2.089542943163191,-0.19000746328674323,0.6215045341749614
31/05/2023,21200.0,29950.0,0.0,69156.01945560663,0.0,38827.37642519117,0.0,1075.17,0.0,0.0,2120000.0,2135000.0,-0.00702576112412178,-0.0026714901906218502,-0.10260751777853072,2.089542943163191,-0.19000746328674323,0.6215045341749614
30/05/2023,21350.0,30200.0,0.0,69351.09990541088,0.0,39025.47528450337,0.0,1078.05,0.0,0.0,2135000.0,2145000.0,-0.004662004662004662,0.002855867085899133,-0.09625804266847315,2.089542943163191,-0.19000746328674323,0.6215045341749614
29/05/2023,21450.0,30200.0,0.0,69643.72058011725,0.0,38332.12927691067,0.0,1074.98,0.0,0.0,2145000.0,2110000.0,0.016587677725118485,0.010547491915469775,-0.09202505926176818,2.089542943163191,-0.19000746328674323,0.6215045341749614
26/05/2023,21100.0,29900.0,0.0,70228.96192953,0.0,37836.88212863017,0.0,1063.76,0.0,0.0,2110000.0,2120000.0,-0.0047169811320754715,-0.0008171853132075135,-0.10684050118523569,2.089542943163191,-0.19000746328674323,0.6215045341749614
25/05/2023,21200.0,29800.0,0.0,69448.64013031301,0.0,37638.78326931797,0.0,1064.63,0.0,0.0,2120000.0,2130000.0,-0.004694835680751174,0.0026747285244730357,-0.10260751777853061,2.089542943163191,-0.19000746328674323,0.6215045341749614
24/05/2023,21300.0,29800.0,0.0,69741.26080501938,0.0,37589.25855448992,0.0,1061.79,0.0,0.0,2130000.0,2170000.0,-0.018433179723502304,-0.0038091663930196473,-0.09837453437182564,2.089542943163191,-0.19000746328674323,0.6215045341749614
23/05/2023,21700.0,30350.0,0.0,70424.04237933426,0.0,37886.40684345822,0.0,1065.85,0.0,0.0,2170000.0,2190000.0,-0.0091324200913242,-0.004473959500859492,-0.08144260074500542,2.089542943163191,-0.19000746328674323,0.6215045341749614
22/05/2023,21900.0,30500.0,0.0,70326.50215443214,0.0,38183.55513242652,0.0,1070.64,0.0,0.0,2190000.0,2180000.0,0.0045871559633027525,0.0033456099412412232,-0.07297663393159537,2.089542943163191,-0.19000746328674323,0.6215045341749614
19/05/2023,21800.0,29650.0,0.0,70716.66305404063,0.0,37935.93155828627,0.0,1067.07,0.0,0.0,2180000.0,2195000.0,-0.00683371298405467,-0.0011607117784163679,-0.07720961733830045,2.089542943163191,-0.19000746328674323,0.6215045341749614
18/05/2023,21950.0,29550.0,0.0,71692.06530306189,0.0,37737.83269897407,0.0,1068.31,0.0,0.0,2195000.0,2180000.0,0.006880733944954129,0.007421447700954209,-0.07086014222824288,2.089542943163191,-0.19000746328674323,0.6215045341749614
17/05/2023,21800.0,29250.0,0.0,72765.00777698527,0.0,37787.35741380212,0.0,1060.44,0.0,0.0,2180000.0,2200000.0,-0.00909090909090909,-0.005131765346042427,-0.07720961733830045,2.089542943163191,-0.19000746328674323,0.6215045341749614
16/05/2023,22000.0,29800.0,0.0,72667.46755208314,0.0,38084.50570277042,0.0,1065.91,0.0,0.0,2200000.0,2210000.0,-0.004524886877828055,0.0001876683150201508,-0.0687436505248904,2.089542943163191,-0.19000746328674323,0.6215045341749614
15/05/2023,22100.0,29900.0,0.0,73350.249126398,0.0,38530.22813622287,0.0,1065.71,0.0,0.0,2210000.0,2235000.0,-0.011185682326621925,-0.0011153810104039819,-0.06451066711818532,2.089542943163191,-0.19000746328674323,0.6215045341749614
12/05/2023,22350.0,29300.0,0.0,73155.16867659376,0.0,38629.27756587897,0.0,1066.9,0.0,0.0,2235000.0,2175000.0,0.027586206896551724,0.009251551384894974,-0.05392820860142278,2.089542943163191,-0.19000746328674323,0.6215045341749614
11/05/2023,21750.0,29100.0,0.0,73155.16867659376,0.0,38332.12927691067,0.0,1057.12,0.0,0.0,2175000.0,2170000.0,0.002304147465437788,-0.0010772399977322378,-0.07932610904165305,2.089542943163191,-0.19000746328674323,0.6215045341749614
10/05/2023,21700.0,29300.0,0.0,73350.249126398,0.0,38629.27756587897,0.0,1058.26,0.0,0.0,2170000.0,2180000.0,-0.0045871559633027525,0.0042608918454691835,-0.08144260074500553,2.089542943163191,-0.19000746328674323,0.6215045341749614
09/05/2023,21800.0,29300.0,0.0,73740.4100260065,0.0,37589.25855448992,0.0,1053.77,0.0,0.0,2180000.0,2160000.0,0.009259259259259259,0.00031325941676785263,-0.07720961733830056,2.089542943163191,-0.19000746328674323,0.6215045341749614
08/05/2023,21600.0,29400.0,0.0,74033.03070071289,0.0,37490.20912483382,0.0,1053.44,0.0,0.0,2160000.0,2145000.0,0.006993006993006993,0.012621237900241278,-0.08567558415171073,2.089542943163191,-0.19000746328674323,0.6215045341749614
05/05/2023,21450.0,28700.0,0.0,74325.65137541926,0.0,37440.68441000577,0.0,1040.31,0.0,0.0,2145000.0,2130000.0,0.007042253521126761,-0.0002882924438549761,-0.0920250592617684,2.089542943163191,-0.19000746328674323,0.6215045341749614
04/05/2023,21300.0,29050.0,0.0,74228.11115051713,0.0,37539.73383966187,0.0,1040.61,0.0,0.0,2130000.0,2165000.0,-0.016166281755196306,-0.008111560164709486,-0.09837453437182597,2.089542943163191,-0.19000746328674323,0.6215045341749614
28/04/2023,21650.0,29500.0,0.0,75105.97317463625,0.0,38827.37642519117,0.0,1049.12,0.0,0.0,2165000.0,2170000.0,-0.002304147465437788,0.009128247549608837,-0.08355909244835835,2.089542943163191,-0.19000746328674323,0.6215045341749614
27/04/2023,21700.0,29900.0,0.0,73837.95025090863,0.0,38282.60456208262,0.0,1039.63,0.0,0.0,2170000.0,2200000.0,-0.013636363636363636,-0.0011241352805532179,-0.08144260074500576,2.089542943163191,-0.19000746328674323,0.6215045341749614
26/04/2023,22000.0,30000.0,0.0,73740.4100260065,0.0,38034.98098794237,0.0,1040.8,0.0,0.0,2200000.0,2105000.0,0.04513064133016627,0.005749625549596571,-0.06874365052489062,2.089542943163191,-0.19000746328674323,0.6215045341749614
25/04/2023,21050.0,29000.0,0.0,73642.86980110439,0.0,37341.63498034967,0.0,1034.85,0.0,0.0,2105000.0,2065000.0,0.01937046004842615,-0.0062514404240607835,-0.10895699288858851,2.089542943163191,-0.19000746328674323,0.6215045341749614
24/04/2023,20650.0,29500.0,0.0,74618.27205012564,0.0,38034.98098794237,0.0,1041.36,0.0,0.0,2065000.0,2070000.0,-0.0024154589371980675,-0.0014862260405981154,-0.12588892651540862,2.089542943163191,-0.19000746328674323,0.6215045341749614
21/04/2023,20700.0,28700.0,0.0,75105.97317463625,0.0,38926.42585484726,0.0,1042.91,0.0,0.0,2070000.0,2080000.0,-0.004807692307692308,-0.006042411246128143,-0.12377243481205613,2.089542943163191,-0.19000746328674323,0.6215045341749614
20/04/2023,20800.0,28850.0,0.0,75398.59384934264,0.0,40015.96958106437,0.0,1049.25,0.0,0.0,2080000.0,2080000.0,0.0,0.0002573928959559435,-0.11953945140535105,2.089542943163191,-0.19000746328674323,0.6215045341749614
19/04/2023,20800.0,29000.0,0.0,76081.3754236575,0.0,40115.01901072047,0.0,1048.98,0.0,0.0,2080000.0,2095000.0,-0.007159904534606206,-0.005725009952417981,-0.11953945140535105,2.089542943163191,-0.19000746328674323,0.6215045341749614
18/04/2023,20950.0,29150.0,0.0,76276.45587346176,0.0,39570.24714761192,0.0,1055.02,0.0,0.0,2095000.0,2085000.0,0.004796163069544364,0.0011482145737846672,-0.11318997629529348,2.089542943163191,-0.19000746328674323,0.6215045341749614
17/04/2023,20850.0,29450.0,0.0,76178.91564855963,0.0,39471.19771795582,0.0,1053.81,0.0,0.0,2085000.0,2065000.0,0.009685230024213076,0.0008737854856630811,-0.11742295970199845,2.089542943163191,-0.19000746328674323,0.6215045341749614
14/04/2023,20650.0,28900.0,0.0,75691.214524049,0.0,39619.77186243996,0.0,1052.89,0.0,0.0,2065000.0,2045000.0,0.009779951100244499,-0.010720661467631176,-0.12588892651540862,2.089542943163191,-0.19000746328674323,0.6215045341749614
13/04/2023,20450.0,30200.0,0.0,75105.97317463625,0.0,40659.79087382901,0.0,1064.3,0.0,0.0,2045000.0,2075000.0,-0.014457831325301205,-0.004815559399691471,-0.13435489332881878,2.089542943163191,-0.19000746328674323,0.6215045341749614
12/04/2023,20750.0,30700.0,0.0,75983.83519875539,0.0,40362.64258486072,0.0,1069.45,0.0,0.0,2075000.0,2080000.0,-0.002403846153846154,-9.350513343164835e-06,-0.12165594310870365,2.089542943163191,-0.19000746328674323,0.6215045341749614
11/04/2023,20800.0,30400.0,0.0,76666.61677307026,0.0,40313.11787003266,0.0,1069.46,0.0,0.0,2080000.0,2070000.0,0.004830917874396135,0.003857887079363742,-0.11953945140535116,2.089542943163191,-0.19000746328674323,0.6215045341749614
10/04/2023,20700.0,30200.0,0.0,75301.05362444051,0.0,40610.26615900097,0.0,1065.35,0.0,0.0,2070000.0,2120000.0,-0.02358490566037736,-0.00407587103046636,-0.12377243481205624,2.089542943163191,-0.19000746328674323,0.6215045341749614
07/04/2023,21200.0,29550.0,0.0,74618.27205012564,0.0,38629.27756587897,0.0,1069.71,0.0,0.0,2120000.0,2150000.0,-0.013953488372093023,-0.0011205423424938132,-0.10260751777853094,2.089542943163191,-0.19000746328674323,0.6215045341749614
06/04/2023,21500.0,29600.0,0.0,74910.89272483201,0.0,38728.32699553507,0.0,1070.91,0.0,0.0,2150000.0,2150000.0,0.0,-0.00920563255185669,-0.08990856755841581,2.089542943163191,-0.19000746328674323,0.6215045341749614
05/04/2023,21500.0,29500.0,0.0,75398.59384934264,0.0,39372.14828829972,0.0,1080.86,0.0,0.0,2150000.0,2110000.0,0.018957345971563982,0.0022346886735591376,-0.08990856755841581,2.089542943163191,-0.19000746328674323,0.6215045341749614
04/04/2023,21100.0,29500.0,0.0,74715.81227502775,0.0,39421.67300312777,0.0,1078.45,0.0,0.0,2110000.0,2100000.0,0.004761904761904762,-0.0007690312059891458,-0.10684050118523591,2.089542943163191,-0.19000746328674323,0.6215045341749614
03/04/2023,21000.0,29300.0,0.0,74910.89272483201,0.0,38629.27756587897,0.0,1079.28,0.0,0.0,2100000.0,2080000.0,0.009615384615384616,0.013751127141568897,-0.111073484591941,2.089542943163191,-0.19000746328674323,0.6215045341749614
31/03/2023,20800.0,28350.0,0.0,75788.75474895113,0.0,38183.55513242652,0.0,1064.64,0.0,0.0,2080000.0,2080000.0,0.0,0.0049082534168995995,-0.11953945140535105,2.089542943163191,-0.19000746328674323,0.6215045341749614
30/03/2023,20800.0,27700.0,0.0,75788.75474895113,0.0,38233.07984725456,0.0,1059.44,0.0,0.0,2080000.0,2080000.0,0.0,0.002944155708916929,-0.11953945140535105,2.089542943163191,-0.19000746328674323,0.6215045341749614
29/03/2023,20800.0,28000.0,0.0,75105.97317463625,0.0,38332.12927691067,0.0,1056.33,0.0,0.0,2080000.0,2070000.0,0.004830917874396135,0.0019349514839370752,-0.11953945140535105,2.089542943163191,-0.19000746328674323,0.6215045341749614
28/03/2023,20700.0,27550.0,0.0,75886.29497385326,0.0,38728.32699553507,0.0,1054.29,0.0,0.0,2070000.0,2080000.0,-0.004807692307692308,0.0019387027797577172,-0.12377243481205613,2.089542943163191,-0.19000746328674323,0.6215045341749614
27/03/2023,20800.0,26500.0,0.0,76276.45587346176,0.0,37737.83269897407,0.0,1052.25,0.0,0.0,2080000.0,2040000.0,0.0196078431372549,0.005215945891726248,-0.11953945140535105,2.089542943163191,-0.19000746328674323,0.6215045341749614
24/03/2023,20400.0,26450.0,0.0,77056.77767267876,0.0,37589.25855448992,0.0,1046.79,0.0,0.0,2040000.0,2040000.0,0.0,0.0016170701368289908,-0.13647138503217116,2.089542943163191,-0.19000746328674323,0.6215045341749614
23/03/2023,20400.0,26200.0,0.0,76569.07654816813,0.0,37440.68441000577,0.0,1045.1,0.0,0.0,2040000.0,2030000.0,0.0049261083743842365,0.004382339938877822,-0.13647138503217116,2.089542943163191,-0.19000746328674323,0.6215045341749614
22/03/2023,20300.0,26200.0,0.0,76959.23744777663,0.0,37589.25855448992,0.0,1040.54,0.0,0.0,2030000.0,2045000.0,-0.007334963325183374,0.007855254109237375,-0.14070436843887624,2.089542943163191,-0.19000746328674323,0.6215045341749614
21/03/2023,20450.0,26350.0,0.0,77056.77767267876,0.0,38134.03041759847,0.0,1032.43,0.0,0.0,2045000.0,2000000.0,0.0225,0.009119343172710348,-0.13435489332881867,2.089542943163191,-0.19000746328674323,0.6215045341749614
20/03/2023,20000.0,26250.0,0.0,78032.17992170001,0.0,37737.83269897407,0.0,1023.1,0.0,0.0,2000000.0,2040000.0,-0.0196078431372549,-0.021088083893067044,-0.15340331865899137,2.089542943163191,-0.19000746328674323,0.6215045341749614
17/03/2023,20400.0,26650.0,0.0,77056.77767267876,0.0,39025.47528450337,0.0,1045.14,0.0,0.0,2040000.0,2085000.0,-0.02158273381294964,-0.002157723887721952,-0.13647138503217116,2.089542943163191,-0.19000746328674323,0.6215045341749614
16/03/2023,20850.0,26750.0,0.0,78519.88104621063,0.0,39025.47528450337,0.0,1047.4,0.0,0.0,2085000.0,2130000.0,-0.02112676056338028,-0.013924062550014549,-0.11742295970199845,2.089542943163191,-0.19000746328674323,0.6215045341749614
15/03/2023,21300.0,27200.0,0.0,78812.501720917,0.0,39619.77186243996,0.0,1062.19,0.0,0.0,2130000.0,2030000.0,0.04926108374384237,0.021208887350619543,-0.09837453437182575,2.089542943163191,-0.19000746328674323,0.6215045341749614
14/03/2023,20300.0,26300.0,0.0,78714.96149601489,0.0,38233.07984725456,0.0,1040.13,0.0,0.0,2030000.0,2110000.0,-0.037914691943127965,-0.01203457446808498,-0.14070436843887613,2.089542943163191,-0.19000746328674323,0.6215045341749614
13/03/2023,21100.0,26750.0,0.0,78227.26037150426,0.0,39025.47528450337,0.0,1052.8,0.0,0.0,2110000.0,2130000.0,-0.009389671361502348,-0.00018993352326690527,-0.1068405011852358,2.089542943163191,-0.19000746328674323,0.6215045341749614
10/03/2023,21300.0,27150.0,0.0,77056.77767267876,0.0,39372.14828829972,0.0,1053.0,0.0,0.0,2130000.0,2120000.0,0.0047169811320754715,-0.002793692883185761,-0.09837453437182564,2.089542943163191,-0.19000746328674323,0.6215045341749614
09/03/2023,21200.0,27800.0,0.0,77934.63969679788,0.0,39619.77186243996,0.0,1055.95,0.0,0.0,2120000.0,2120000.0,0.0,0.006452658266455691,-0.10260751777853072,2.089542943163191,-0.19000746328674323,0.6215045341749614
08/03/2023,21200.0,27300.0,0.0,78032.17992170001,0.0,39025.47528450337,0.0,1049.18,0.0,0.0,2120000.0,2110000.0,0.004739336492890996,0.010926539736375585,-0.10260751777853072,2.089542943163191,-0.19000746328674323,0.6215045341749614
07/03/2023,21100.0,27100.0,0.0,77349.39834738514,0.0,39322.62357347167,0.0,1037.84,0.0,0.0,2110000.0,2040000.0,0.03431372549019608,0.010377927919157148,-0.10684050118523569,2.089542943163191,-0.19000746328674323,0.6215045341749614
06/03/2023,20400.0,27200.0,0.0,76569.07654816813,0.0,39025.47528450337,0.0,1027.18,0.0,0.0,2040000.0,2035000.0,0.002457002457002457,0.0023517472213276935,-0.13647138503217104,2.089542943163191,-0.19000746328674323,0.6215045341749614
03/03/2023,20350.0,26800.0,0.0,77446.93857228725,0.0,39025.47528450337,0.0,1024.77,0.0,0.0,2035000.0,2060000.0,-0.012135922330097087,-0.012374591609564223,-0.13858787673552364,2.089542943163191,-0.19000746328674323,0.6215045341749614
02/03/2023,20600.0,27200.0,0.0,78324.80059640638,0.0,39916.92015140827,0.0,1037.61,0.0,0.0,2060000.0,2090000.0,-0.014354066985645933,-0.0028254288597376886,-0.128005418218761,2.089542943163191,-0.19000746328674323,0.6215045341749614
01/03/2023,20900.0,27300.0,0.0,75691.214524049,0.0,40412.16729968876,0.0,1040.55,0.0,0.0,2090000.0,2000000.0,0.045,0.015487762033024932,-0.11530646799864586,2.089542943163191,-0.19000746328674323,0.6215045341749614
28/02/2023,20000.0,26500.0,0.0,75008.43294973414,0.0,39619.77186243996,0.0,1024.68,0.0,0.0,2000000.0,2010000.0,-0.004975124378109453,0.0033586291309670724,-0.15340331865899115,2.089542943163191,-0.19000746328674323,0.6215045341749614
27/02/2023,20100.0,27000.0,0.0,74228.11115051713,0.0,40115.01901072047,0.0,1021.25,0.0,0.0,2010000.0,2080000.0,-0.03365384615384615,-0.017613220978106026,-0.14917033525228618,2.089542943163191,-0.19000746328674323,0.6215045341749614
24/02/2023,20800.0,27250.0,0.0,79007.58217072126,0.0,41699.80988521806,0.0,1039.56,0.0,0.0,2080000.0,2150000.0,-0.03255813953488372,-0.01338192585843645,-0.11953945140535083,2.089542943163191,-0.19000746328674323,0.6215045341749614
23/02/2023,21500.0,27950.0,0.0,80080.52464464464,0.0,42591.25475212296,0.0,1053.66,0.0,0.0,2150000.0,2120000.0,0.014150943396226415,-0.0005880790681791481,-0.08990856755841548,2.089542943163191,-0.19000746328674323,0.6215045341749614
22/02/2023,21200.0,27500.0,0.0,80958.38666876376,0.0,42591.25475212296,0.0,1054.28,0.0,0.0,2120000.0,2160000.0,-0.018518518518518517,-0.02582630309638434,-0.10260751777853061,2.089542943163191,-0.19000746328674323,0.6215045341749614
21/02/2023,21600.0,28400.0,0.0,82421.49004229564,0.0,44076.99619696446,0.0,1082.23,0.0,0.0,2160000.0,2190000.0,-0.0136986301369863,-0.00410420635139741,-0.0856755841517105,2.089542943163191,-0.19000746328674323,0.6215045341749614
20/02/2023,21900.0,28600.0,0.0,82421.49004229564,0.0,43878.89733765226,0.0,1086.69,0.0,0.0,2190000.0,2100000.0,0.04285714285714286,0.025847013622074755,-0.07297663393159537,2.089542943163191,-0.19000746328674323,0.6215045341749614
17/02/2023,21000.0,27800.0,0.0,80958.38666876376,0.0,42838.87832626321,0.0,1059.31,0.0,0.0,2100000.0,2130000.0,-0.014084507042253521,0.0009638189910137207,-0.11107348459194077,2.089542943163191,-0.19000746328674323,0.6215045341749614
16/02/2023,21300.0,27900.0,0.0,80568.22576915527,0.0,42888.40304109127,0.0,1058.29,0.0,0.0,2130000.0,2080000.0,0.02403846153846154,0.009626025567639696,-0.09837453437182564,2.089542943163191,-0.19000746328674323,0.6215045341749614
15/02/2023,20800.0,27400.0,0.0,79982.98441974251,0.0,42343.63117798272,0.0,1048.2,0.0,0.0,2080000.0,2060000.0,0.009708737864077669,0.009204344142339949,-0.11953945140535083,2.089542943163191,-0.19000746328674323,0.6215045341749614
